quality;label_mid;label_high;text_full
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient może doprecyzować wysokość kosztów dojazdu aby w przyszłości nie budziła ona sporów czy obecnie obowiązujące przepisy regulują maksymalne stawki kosztów dojazdu pełnomocnika
1;rzeczowe;prawo cywilne;w jaki sposób klient może doprowadzić do eksmisji brata żony czy komornik może dokonać egzekucji z majątku klienta i jego żony
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient może dowodzić iż wskazane przez jego byłą żonę dochody są zaniżone
1;ustawa prawo farmaceutyczne;prawo farmaceutyczne;w jaki sposób klient może kontynuować działalność apteki
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;w jaki sposób klient może nie zgodzić się na pełnienie dyżurów powyżej dopuszczalnej ilości godzin jeśli w grafiku dyżurowym ma ich rozpisanych więcej czy klient może ponieść negatywne konsekwencje tego że przepracował w miesiącu więcej godzin niż wynika to z obowiązujących przepisów
1;spadkowe;prawo cywilne;w jaki sposób klient może odrzucić spadek
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient może odrzucić spadek czy klient powinien odpowiadać na pismo z sądu
1;prawo karne procesowe;prawo karne;w jaki sposób klient może odwołać się od postanowienia sądu
0;prawo karne wykroczeniowe;prawo karne;w jaki sposób klient może ogłosić rozpoczęcie działalności gospodarczej nie naruszając obowiązującego lekarzy zakazu reklamy
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient może się zabezpieczyć na okoliczność że swój obowiązek alimentacyjny wobec byłej żony i córki wykonuje poprzez opłacanie należności za mieszkanie w którym uprawnione do alimentów mieszkają
1;prawo administracyjne materialne;prawo administracyjne;w jaki sposób klient może stać się współwłaścicielem nieruchomości z jakimi kosztami będzie się to wiązało
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient może uchronić się przed odziedziczeniem długów po swoich spadkodawcach
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;w jaki sposób klient może uchronić się przed pretensjami pacjentów którzy wskazują że odmawia udzielenia pomocy medycznej
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient może uniknąć dziedziczenia długów zmarłego dziadka
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient może uniknąć dziedziczenia długów zmarłego ojca
1;prawo administracyjne materialne;prawo administracyjne;w jaki sposób klient może usunąć swoje dane z bik
1;rzeczowe;prawo cywilne;w jaki sposób klient może uzyskać numer księgi wieczystej swojego mieszkania
1;rzeczowe;prawo cywilne;w jaki sposób klient może uzyskać skan opinii rzeczoznawcy
1;prawo karne skarbowe;prawo karne;w jaki sposób klient może wyegzekwować od centrum rehabilitacji wystawienie faktury vat za przeprowadzone leczenie
1;prawo karne skarbowe;prawo karne;w jaki sposób klient może wyegzekwować od wykonawcy dachu fakturę vat za wykonaną przez niego usługę
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient może wyegzekwować zwrot zajętych środków
1;prawo administracyjne materialne;prawo administracyjne;w jaki sposób klient może wystąpić o ustawienie znaku który zakaże przejazdu autokarów
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient może zabezpieczyć swój interes na czas gdy w lokalu będzie zamieszkiwać była właścicielka
1;rzeczowe;prawo cywilne;w jaki sposób klient może zabezpieczyć swój majątek tak żeby żona klienta nie mogła rozporządzać działką którą klient otrzymał od rodziców
1;rzeczowe;prawo cywilne;w jaki sposób klient może zadziałać w kwestii niegospodarności zarządu wspólnoty
1;ustawa kodeks pracy;prawo pracy;w jaki sposób klient może żądać ustalenia stosunku pracy
1;ustawa o prawach pacjenta i rzeczniku praw pacjenta;prawo medyczne;w jaki sposób klient powinien przechowywać dokumentację medyczną po zakończeniu działalności podmiotu leczniczego
1;podatki poĺrednie;prawo podatkowe;w jaki sposób klient powinien rozwiązać przedmiotową sytuację w jaki sposób klient powinien naprawić zaistniałe błędy księgowe
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient powinien się zabezpieczyć przed odziedziczeniem długów po zmarłym wujku
-1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;w jaki sposób klient powinien się zachować jakie są prawa i obowiązki świadka w postępowaniu cywilnym
1;covid;prawo medyczne;w jaki sposób klient powinien weryfikować czy osoba zgłaszająca się po szczepienie trzecią dawką jest pracownikiem medycznym czy trzecia dawka szczepienia przysługuje również pracownikom niemedycznym zatrudnionym w podmiotach leczniczych
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;w jaki sposób klient powinien zachować się w stosunku do roszczeń pacjenta
1;prawo karne procesowe;prawo karne;w jaki sposób klient powinien złożyć zeznania
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient wraz z małżonką mogą zabezpieczyć się na wypadek gdyby rodzina nie chciała się wyprowadzić lub dokonała zniszczeń w nieruchomości
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klient wraz z resztą spadkobierców może sprzedać nieruchomość
1;ustawa prawo farmaceutyczne;prawo farmaceutyczne;w jaki sposób klientka jako osoba prowadząca jednoosobową działalność gospodarczą może przejąć istniejąca aptekę czy korzystniejsze byłoby przejęcie apteki przez spółkę
1;prawo administracyjne materialne;prawo administracyjne;w jaki sposób klientka ma przesłać wniosek sporządzany w ramach zgłoszenia o sygn  w jaki terminie portal powinien zareagować na pismo
1;inne  praw pracy;prawo pracy;w jaki sposób klientka mogłaby uzyskać zaległe wynagrodzenie czy klientka ma możliwość złożenia pozwu razem z innymi pracownikami będącymi w tej samej sytuacji jaka byłaby opłata sądowa od wniesienia pisma
1;prawo karne procesowe;prawo karne;w jaki sposób klientka może dochodzić odszkodowania w przedmiotowej sprawie
1;prawo administracyjne materialne;prawo administracyjne;w jaki sposób klientka może dochodzić swoich praw w związku z przetwarzaniem danych osobowych niezgodnie z prawem
1;covid;prawo medyczne;w jaki sposób klientka może dochodzić zapłaty dodatku covidowego za listopad i grudzień  r
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;w jaki sposób klientka może doprowadzić do przedłużenia okresu specjalizacji w ten sposób żeby przez rok przebywać na urlopie bezpłatnym
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klientka może dowiedzieć się jakie zadłużenie wchodzi w skład spadku
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klientka może dowiedzieć się o stanie swojej sprawy rozwodowej
1;prawo administracyjne materialne;prawo administracyjne;w jaki sposób klientka może kupić nieruchomość wraz z możliwością korzystania z drogi dojazdowej oraz możliwością pociągnięcia mediów
1;ustawa prawo farmaceutyczne;prawo farmaceutyczne;w jaki sposób klientka może nabyć aptekę od rodziców
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;w jaki sposób klientka może odmówić leczenia pacjenta
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klientka może odrzucić spadek
1;spadkowe;prawo cywilne;w jaki sposób klientka może odrzucić spadek
1;prawo karne materialne;prawo karne;w jaki sposób klientka może poinformować pacjenta o tym że odstępuje od leczenia jeżeli klientka zdecyduje się na rozmowę telefoniczną to czy może nagrać tą rozmowę jeżeli klientka zdecyduje się na rozmowę z pacjentem to czy przy tej rozmowie może być obecny inny lekarz jak należy rozumieć pojęcie nieudzielenia pomocy w niebezpieczeństwie utraty życia ciężkiego uszkodzenia ciała lub ciężkiego rozstroju zdrowia
1;rzeczowe;prawo cywilne;w jaki sposób klientka może przekazać dom opieki jako część przedsiębiorstwa na rzecz męża
1;rzeczowe;prawo cywilne;w jaki sposób klientka może sprawdzić czy lokal nie jest zadłużony
1;ustawa prawo farmaceutyczne;prawo farmaceutyczne;w jaki sposób klientka może sprzedać aptekę i punkt apteczny
1;prawo unii europejskiej;prawo miädzynarodowe;w jaki sposób klientka może ubiegać się o zwrot pieniędzy za niewykorzystane bilety
1;ustawa o prawach pacjenta i rzeczniku praw pacjenta;prawo medyczne;w jaki sposób klientka może udostępnić zdjęcie rtg w jaki sposób klientka może udostępnić dokumentację medyczną w jakim terminie klientka powinna udostępnić dokumentację medyczną
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klientka może usprawiedliwić nieobecność na rozprawie w sądzie
1;ustawa kodeks pracy;prawo pracy;w jaki sposób klientka może uzyskać od pracodawcy zadośćuczynienie i odszkodowanie
1;prawo karne procesowe;prawo karne;w jaki sposób klientka może uzyskać wgląd do akt sprawy zakończonej prawomocnym wyrokiem
1;ustawa o prawach pacjenta i rzeczniku praw pacjenta;prawo medyczne;w jaki sposób klientka może uzyskać zgodę na leczenie pacjentki
1;prawo administracyjne materialne;prawo administracyjne;w jaki sposób klientka może wyegzekwować nieparkowanie na jej miejscu parkingowym od osoby nieuprawnionej
1;ustawa kodeks pracy;prawo pracy;w jaki sposób klientka może wyegzekwować zaległe wynagrodzenie od pracodawcy czy klientka może rozwiązać umowę o pracę bez okresu wypowiedzenia z winy pracodawcy w związku z brakiem zapłaty zaległego wynagrodzenia
1;rzeczowe;prawo cywilne;w jaki sposób klientka może zabezpieczyć przejście majątku po śmierci matki na jej rzecz
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób klientka może zabezpieczyć się by terminowo otrzymać pozostałą część ceny pochodzącą z kredytu bankowego udzielonego kupującemu
1;ustawa o prawach pacjenta i rzeczniku praw pacjenta;prawo medyczne;w jaki sposób klientka może zabezpieczyć się na przyszłość przed roszczeniami pacjentów jak należy dokumentować zgody uzyskiwane od pacjentów w przypadku prowadzenia dokumentacji elektronicznej czym różni się dokumentacja elektroniczna od dokumentacji w formie elektronicznej
-1;ustawa o zawodach farmaceuty;prawo farmaceutyczne;w jaki sposób klientka może zwolnić pracownicę
1;prawo administracyjne materialne;prawo administracyjne;w jaki sposób klientka może żądać rekompensaty od szpitala który wykazywał ją jako lekarza udzielającego świadczeń zdrowotnych w tym szpitalu pomimo zakończonej współpracy
1;prawo karne procesowe;prawo karne;w jaki sposób klientka może żądać usunięcia wpisów
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;w jaki sposób klientka powinna odpowiedzieć na żądania pacjenta
;prawo unii europejskiej;prawo miädzynarodowe;w jaki sposób klientka powinna oznaczać suplementy diety sprowadzane spoza unii europejskiej jaki akt prawny reguluje maksymalne dopuszczalne limity substancji w suplementach diety
1;ustawa kodeks pracy;prawo pracy;w jaki sposób klientka powinna reagować na zachowanie przełożonej czy w przypadku wydania przez przełożoną negatywnej opinii o klientce będzie ona miała prawo odwołania
1;spadkowe;prawo cywilne;w jaki sposób klientka powinna regulować opłaty za mieszkanie
1;ustawa o prawach pacjenta i rzeczniku praw pacjenta;prawo medyczne;w jaki sposób klientka powinna się ustosunkować do skargi pacjentki jakie kroki może podjąć pacjentka względem podmiotu
1;podatki poĺrednie;prawo podatkowe;w jaki sposób klientka powinna udokumentować sprzedaż zwolnioną z vat
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;w jaki sposób klientka powinna uregulować koszty pracy innego lekarza w zakresie poszerzenia kompozytem jednego z zębów czy pacjentka ma prawo oczekiwać ode klientki zwrotu kosztów leczenia u innego ortodonty w jaki sposób powinna zachować się klientka w celu polubownego rozwiązania sporu
1;prawo administracyjne materialne;prawo administracyjne;w jaki sposób klientka powinna ustosunkować się do otrzymanego pisma
1;prawo karne procesowe;prawo karne;w jaki sposób klientka powinna uzasadnić odmowę dalszego leczenia pacjenta w jaki sposób należy powiadomić pacjenta czy klientka może obecnie podjąć kroki prawne jeżeli czuje się zagrożona zachowaniem pacjenta
1;inne â praw medyczne;prawo medyczne;w jaki sposób klientka powinna zareagować na maile pacjentki
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;w jaki sposób lekarze mogą się bronić czy lekarz rezydent może pracować na oddziale intensywnej terapii
-1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;w jaki sposób liczony jest okres  miesięcy na zmianę rezydentury  jako rok od rozpoczęcia rezydentury czy rok faktycznie przepracowany
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób mama klienta powinna przekazać własność mieszkania klientowi oraz bratu klienta aby skutkowało to jak najmniejszymi kosztami
1;covid;prawo medyczne;w jaki sposób może dalej działać klient aby wyegzekwować dodatek covidowy
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób można obecnie najszybciej przeprowadzić postępowanie spadkowe
-1;prawo karne materialne;prawo karne;w jaki sposób można odzyskać pieniądze
-1;prawo karne wykroczeniowe;prawo karne;w jaki sposób można reklamować przychodnię poz
1;spadkowe;prawo cywilne;w jaki sposób można sprawdzić czy istnieje testament notarialny czy zapis testamentu w którym spadkodawca rozporządza udziałem w mieszkaniu wywołuje skutki prawne jak uregulować sytuację prawną obrazów czy klientka może sprzedać obrazy bez przeprowadzania postępowania spadkowego
1;prawo karne procesowe;prawo karne;w jaki sposób można ustanowić zakaz zbliżania się brata zainteresowanego do jego rodziców
1;prawo karne procesowe;prawo karne;w jaki sposób można uzyskać zakaz zbliżania się danej osoby
1;prawo cywilne procesowe;prawo cywilne;w jaki sposób można wyegzekwować udział córki babci klienta w kosztach utrzymania babci klienta
1;rzeczowe;prawo cywilne;w jaki sposób można zabezpieczyć interesy klientki by mogła odziedziczyć mieszkanie po rodzicach
